seed,ticker,start,end,days,peak_date,max_score,threshold,score_ratio,under_threshold
0,AES,2024-11-06,2024-11-06,1,2024-11-06,0.0012358765961835,0.0015159095603688145,0.8152706655420897,0.0002800329641853144
0,DUK,2024-10-07,2024-10-07,1,2024-10-07,0.001266419536599,0.0015159095603688145,0.8354189258433633,0.00024949002376981446
0,RCL,2024-11-06,2024-11-06,1,2024-11-06,0.0013030295114707,0.0015159095603688145,0.8595694265254705,0.00021288004889811443
0,GS,2024-08-02,2024-08-02,1,2024-08-02,0.0013109992762717,0.0015159095603688145,0.864826840957939,0.00020491028409711453
0,AOS,2023-10-26,2023-10-26,1,2023-10-26,0.0013115607439734,0.0015159095603688145,0.8651972243346119,0.0002043488163954144
0,ABNB,2024-05-09,2024-05-09,1,2024-05-09,0.0013148289004069,0.0015159095603688145,0.867353128960416,0.0002010806599619145
0,AFL,2024-10-31,2024-10-31,1,2024-10-31,0.0013325267278733,0.0015159095603688145,0.8790278541083294,0.00018338283249551453
0,LOW,2024-06-25,2024-06-25,1,2024-06-25,0.0013410717879499,0.0015159095603688145,0.884664773552601,0.00017483777241891437
0,LW,2023-10-05,2023-10-05,1,2023-10-05,0.0013492754059673,0.0015159095603688145,0.8900764539271241,0.0001666341544015145
0,CVS,2024-10-18,2024-10-18,1,2024-10-18,0.0013525448899314,0.0015159095603688145,0.892233234284987,0.0001633646704374144
0,PG,2024-07-30,2024-07-30,1,2024-07-30,0.0013638640567175,0.0015159095603688145,0.8997001485930847,0.0001520455036513144
0,GOOG,2023-07-26,2023-07-26,1,2023-07-26,0.0013690004670934,0.0015159095603688145,0.90308848422351,0.0001469090932754145
0,LW,2023-10-12,2023-10-12,1,2023-10-12,0.0014028231512687,0.0015159095603688145,0.9254002929616717,0.00011308640910011455
0,CAT,2023-12-14,2023-12-14,1,2023-12-14,0.0014356222038865,0.0015159095603688145,0.9470368427106028,8.028735648231444e-05
0,GM,2024-10-22,2024-10-22,1,2024-10-22,0.0014705292848461,0.0015159095603688145,0.970063995432766,4.538027552271448e-05
0,TSLA,2024-04-24,2024-04-24,1,2024-04-24,0.0014723196004827,0.0015159095603688145,0.9712450128782688,4.3589959886114514e-05
0,UNH,2024-07-16,2024-07-16,1,2024-07-16,0.0014843004282738,0.0015159095603688145,0.9791484050754821,3.160913209501455e-05
0,AES,2024-09-11,2024-09-11,1,2024-09-11,0.0014972026051054,0.0015159095603688145,0.9876595835579642,1.870695526341444e-05
0,UNH,2023-11-30,2023-11-30,1,2023-11-30,0.0015012083737777,0.0015159095603688145,0.9903020688202944,1.4701186591114515e-05
1,LW,2024-12-19,2024-12-19,1,2024-12-19,3.3327373838432095e-07,0.0026753122810163144,0.00012457377060210513,0.00267497900727793
1,BLDR,2024-05-07,2024-05-07,1,2024-05-07,7.079700656239159e-07,0.0026753122810163144,0.0002646308136241081,0.0026746043109506907
1,DIS,2024-02-08,2024-02-08,1,2024-02-08,1.80217648567312e-06,0.0026753122810163144,0.0006736321955612964,0.002673510104530641
1,TGT,2024-11-20,2024-11-20,1,2024-11-20,1.84938835953322e-06,0.0026753122810163144,0.0006912794340519615,0.002673462892656781
1,TSLA,2024-10-24,2024-10-24,1,2024-10-24,3.268428845282696e-06,0.0026753122810163144,0.001221699937041019,0.002672043852171032
1,LLY,2023-08-08,2023-08-08,1,2023-08-08,3.821465643364756e-06,0.0026753122810163144,0.0014284185328499422,0.0026714908153729496
1,ORCL,2024-06-12,2024-06-12,1,2024-06-12,3.870478905554364e-06,0.0026753122810163144,0.001446739108932742,0.00267144180211076
1,APTV,2024-10-31,2024-10-31,1,2024-10-31,4.196255285851944e-06,0.0026753122810163144,0.0015685104560047266,0.0026711160257304623
1,MMM,2024-07-26,2024-07-26,1,2024-07-26,4.393987004884062e-06,0.0026753122810163144,0.0016424202273742964,0.00267091829401143
1,AOS,2023-01-31,2023-01-31,1,2023-01-31,4.4563938416786185e-06,0.0026753122810163144,0.0016657471627894204,0.0026708558871746356
1,ORCL,2024-09-10,2024-09-10,1,2024-09-10,4.668722345494795e-06,0.0026753122810163144,0.0017451130391855456,0.0026706435586708196
1,LW,2024-04-04,2024-04-04,1,2024-04-04,4.959546571588665e-06,0.0026753122810163144,0.0018538196855675485,0.002670352734444726
1,LW,2023-01-05,2023-01-05,1,2023-01-05,4.980571399452553e-06,0.0026753122810163144,0.0018616785168572927,0.002670331709616862
1,NFLX,2023-10-19,2023-10-19,1,2023-10-19,7.732813617167267e-06,0.0026753122810163144,0.0028904340147646907,0.002667579467399147
1,GS,2024-11-06,2024-11-06,1,2024-11-06,8.010960500900852e-06,0.0026753122810163144,0.0029944020209325237,0.0026673013205154136
1,EL,2024-10-31,2024-10-31,1,2024-10-31,8.232462102157678e-06,0.0026753122810163144,0.0030771966923540898,0.0026670798189141567
1,LULU,2024-12-06,2024-12-06,1,2024-12-06,8.437650776346237e-06,0.0026753122810163144,0.0031538937851176346,0.0026668746302399684
1,META,2024-02-02,2024-02-02,1,2024-02-02,8.554036242003349e-06,0.0026753122810163144,0.0031973972917859845,0.002666758244774311
1,TGT,2023-11-15,2023-11-15,1,2023-11-15,9.467836995706118e-06,0.0026753122810163144,0.003538965175351199,0.002665844444020608
1,PLTR,2024-02-06,2024-02-06,1,2024-02-06,9.591795852278058e-06,0.0026753122810163144,0.003585299525719019,0.0026657204851640364
1,IBM,2023-09-26,2023-09-26,1,2023-09-26,9.653064567298011e-06,0.0026753122810163144,0.0036082010447135333,0.002665659216449016
1,ALGN,2023-02-02,2023-02-02,1,2023-02-02,1.0413969624261716e-05,0.0026753122810163144,0.00389261833026296,0.0026648983113920525
1,FDX,2024-06-26,2024-06-26,1,2024-06-26,1.1316340565296438e-05,0.0026753122810163144,0.00422991388541659,0.002663995940451018
1,EXPE,2023-11-03,2023-11-03,1,2023-11-03,1.5528433368672268e-05,0.0026753122810163144,0.005804344217630261,0.002659783847647642
1,META,2023-02-02,2023-02-02,1,2023-02-02,1.6011801686876094e-05,0.0026753122810163144,0.005985021561966377,0.0026593004793294384
1,MA,2024-11-06,2024-11-06,1,2024-11-06,1.9141681448038645e-05,0.0026753122810163144,0.007154933494630011,0.002656170599568276
1,ADBE,2024-06-14,2024-06-14,1,2024-06-14,1.9546463568076435e-05,0.0026753122810163144,0.00730623625016628,0.002655765817448238
1,MA,2024-07-31,2024-07-31,1,2024-07-31,2.066205458864564e-05,0.0026753122810163144,0.00772323094214497,0.002654650226427669
1,MHK,2024-07-26,2024-07-26,1,2024-07-26,2.467674574972989e-05,0.0026753122810163144,0.009223874881759797,0.0026506355352665847
1,CMG,2023-04-26,2023-04-26,1,2023-04-26,2.714463096253894e-05,0.0026753122810163144,0.010146341103860618,0.0026481676500537754
1,LULU,2023-06-02,2023-06-02,1,2023-06-02,2.7645123651609534e-05,0.0026753122810163144,0.010333419334922475,0.002647667157364705
1,NVDA,2023-05-25,2023-05-25,1,2023-05-25,2.828017647213225e-05,0.0026753122810163144,0.010570794547165537,0.002647032104544182
1,COF,2024-11-06,2024-11-06,1,2024-11-06,2.8410669337493967e-05,0.0026753122810163144,0.010619571232522112,0.0026469016116788206
1,PLTR,2023-11-02,2023-11-02,1,2023-11-02,2.9530028371974973e-05,0.0026753122810163144,0.011037974363410362,0.002645782252644339
1,JNJ,2023-01-09,2023-01-09,1,2023-01-09,3.319165152788628e-05,0.0026753122810163144,0.012406645670268156,0.002642120629488428
1,PLTR,2023-05-09,2023-05-09,1,2023-05-09,3.3342807482010056e-05,0.0026753122810163144,0.012463145973128633,0.0026419694735343043
1,ALL,2024-07-18,2024-07-18,1,2024-07-18,3.340621450054944e-05,0.0026753122810163144,0.01248684676461728,0.002641906066515765
1,AVGO,2024-12-13,2024-12-13,1,2024-12-13,3.440108241647977e-05,0.0026753122810163144,0.01285871659192297,0.0026409111985998346
1,CRM,2023-03-02,2023-03-02,1,2023-03-02,3.4774455166259985e-05,0.0026753122810163144,0.012998278897388998,0.0026405378258500542
1,LOW,2024-11-25,2024-11-25,1,2024-11-25,3.574263952032197e-05,0.0026753122810163144,0.013360174725749711,0.002639569641495992
1,MRK,2023-03-06,2023-03-06,1,2023-03-06,3.986298170909935e-05,0.0026753122810163144,0.014900309766438165,0.002635449299307215
1,WFC,2023-03-07,2023-03-07,1,2023-03-07,4.0154216905689694e-05,0.0026753122810163144,0.015009170028717418,0.0026351580641106247
1,ALL,2023-07-20,2023-07-20,1,2023-07-20,4.583282786191726e-05,0.0026753122810163144,0.01713176745277228,0.002629479453154397
1,INTU,2024-11-06,2024-11-06,1,2024-11-06,4.8536725617659136e-05,0.0026753122810163144,0.018142452364185574,0.002626775555398655
1,EXPE,2023-08-03,2023-08-03,1,2023-08-03,5.072843852786946e-05,0.0026753122810163144,0.01896168865512718,0.002624583842488445
1,BBY,2024-08-29,2024-08-29,1,2024-08-29,5.3255359822893904e-05,0.0026753122810163144,0.019906221864560397,0.0026220569211934204
1,MA,2024-07-10,2024-07-10,1,2024-07-10,5.781081085274309e-05,0.0026753122810163144,0.021608995429416394,0.002617501470163571
1,MMM,2024-10-28,2024-10-28,1,2024-10-28,6.210289308607267e-05,0.0026753122810163144,0.02321332486182908,0.0026132093879302418
1,DE,2023-12-13,2023-12-13,1,2023-12-13,6.323290238772946e-05,0.0026753122810163144,0.02363570893626973,0.002612079378628585
1,PM,2024-11-06,2024-11-06,1,2024-11-06,6.631842620065167e-05,0.0026753122810163144,0.02478904114156655,0.0026089938548156627
1,JPM,2024-08-02,2024-08-02,1,2024-08-02,6.996036718192045e-05,0.0026753122810163144,0.026150355484984157,0.002605351913834394
1,AXP,2023-01-27,2023-01-27,1,2023-01-27,7.151040891686635e-05,0.0026753122810163144,0.026729742701177495,0.002603801872099448
1,UNH,2024-12-05,2024-12-05,1,2024-12-05,7.246085291020184e-05,0.0026753122810163144,0.027085007393108873,0.0026028514281061124
1,GOOGL,2024-12-10,2024-12-11,2,2024-12-11,7.310465298360214e-05,0.0026753122810163144,0.027325652224730445,0.0026022076280327123
1,UNH,2023-12-14,2023-12-14,1,2023-12-14,7.676281695694343e-05,0.0026753122810163144,0.028693030530171335,0.002598549464059371
1,GOOG,2024-12-10,2024-12-11,2,2024-12-11,7.695604238376421e-05,0.0026753122810163144,0.02876525590295936,0.0025983562386325504
1,PG,2024-11-08,2024-11-08,1,2024-11-08,8.806144789256602e-05,0.0026753122810163144,0.032916324766061586,0.0025872508331237485
1,MU,2024-03-21,2024-03-21,1,2024-03-21,9.094624438148458e-05,0.0026753122810163144,0.03399462747837996,0.00258436603663483
1,CVX,2023-10-23,2023-10-23,1,2023-10-23,9.127499802161764e-05,0.0026753122810163144,0.03411751168986655,0.0025840372829946967
1,INTC,2024-07-08,2024-07-08,1,2024-07-08,9.52858801004671e-05,0.0026753122810163144,0.03561673183971977,0.0025800264009158474
1,AES,2024-11-06,2024-11-06,1,2024-11-06,9.57631315797794e-05,0.0026753122810163144,0.03579512278222724,0.002579549149436535
1,PLTR,2023-02-14,2023-02-14,1,2023-02-14,9.773189643359122e-05,0.0026753122810163144,0.03653102373397105,0.002577580384582723
1,UNH,2024-01-12,2024-01-12,1,2024-01-12,9.794797712553796e-05,0.0026753122810163144,0.03661179213378741,0.0025773643038907766
1,LNT,2024-11-11,2024-11-11,1,2024-11-11,0.0001073541319263,0.0026753122810163144,0.040127701236252554,0.002567958149090014
1,FDX,2024-09-20,2024-09-20,1,2024-09-20,0.0001082945929814,0.0026753122810163144,0.04047923442427453,0.002567017688034914
1,LMT,2024-10-01,2024-10-01,1,2024-10-01,0.0001085845177385,0.0026753122810163144,0.04058760485981481,0.002566727763277814
1,UNH,2024-11-06,2024-11-06,1,2024-11-06,0.0001142412818712,0.0026753122810163144,0.04270203620035015,0.0025610709991451142
1,COST,2023-11-16,2023-11-16,1,2023-11-16,0.0001215294390931,0.0026753122810163144,0.04542626292842816,0.0025537828419232144
1,CSCO,2024-04-09,2024-04-09,1,2024-04-09,0.0001217541627435,0.0026753122810163144,0.045510261963604214,0.0025535581182728143
1,WFC,2024-11-06,2024-11-06,1,2024-11-06,0.0001226214043718,0.0026753122810163144,0.04583442659831016,0.0025526908766445146
1,RCL,2024-08-02,2024-08-02,1,2024-08-02,0.0001286277015954,0.0026753122810163144,0.0480795092625733,0.0025466845794209145
1,UNH,2023-04-03,2023-04-03,1,2023-04-03,0.0001299938026515,0.0026753122810163144,0.04859014163464952,0.0025453184783648143
1,APD,2024-10-07,2024-10-07,1,2024-10-07,0.0001327640701362,0.0026753122810163144,0.04962563476356665,0.0025425482108801145
1,PG,2023-10-18,2023-10-18,1,2023-10-18,0.000134492662922,0.0026753122810163144,0.05027176224485767,0.002540819618094314
1,BKNG,2024-07-25,2024-07-25,1,2024-07-25,0.0001421564505714,0.0026753122810163144,0.0531363951715561,0.0025331558304449143
1,TGT,2024-08-21,2024-08-21,1,2024-08-21,0.0001431870752033,0.0026753122810163144,0.05352163043519734,0.0025321252058130143
1,BMY,2024-10-31,2024-10-31,1,2024-10-31,0.0001456802961651,0.0026753122810163144,0.05445356685977536,0.0025296319848512145
1,TMUS,2024-05-31,2024-05-31,1,2024-05-31,0.0001504356983408,0.0026753122810163144,0.05623107979142215,0.0025248765826755143
1,GS,2023-11-03,2023-11-03,1,2023-11-03,0.0001511128564591,0.0026753122810163144,0.05648419346458287,0.0025241994245572144
1,UNH,2024-04-16,2024-04-16,1,2024-04-16,0.0001558530663563,0.0026753122810163144,0.05825602770271497,0.0025194592146600145
1,INTU,2024-05-30,2024-05-30,1,2024-05-30,0.0001566906247324,0.0026753122810163144,0.05856909708980792,0.0025186216562839143
1,INTU,2024-11-19,2024-11-19,1,2024-11-19,0.0001586503540552,0.0026753122810163144,0.05930162066722577,0.0025166619269611145
1,LEN,2024-11-25,2024-11-25,1,2024-11-25,0.0001606006369547,0.0026753122810163144,0.06003061328365376,0.0025147116440616146
1,AOS,2023-06-02,2023-06-02,1,2023-06-02,0.0001613244329898,0.0026753122810163144,0.06030115965696351,0.0025139878480265145
1,LULU,2023-03-29,2023-03-29,1,2023-03-29,0.0001631391801765,0.0026753122810163144,0.06097949063147337,0.0025121731008398143
1,ALL,2023-01-19,2023-01-19,1,2023-01-19,0.0001695060594405,0.0026753122810163144,0.06335935458574092,0.0025058062215758143
1,PM,2024-04-23,2024-04-23,1,2024-04-23,0.0001748290240357,0.0026753122810163144,0.06534901561820097,0.0025004832569806143
1,ABNB,2024-08-07,2024-08-07,1,2024-08-07,0.000188747517374,0.0026753122810163144,0.07055158334723355,0.0024865647636423144
1,GOOGL,2024-08-05,2024-08-05,1,2024-08-05,0.00019346115821,0.0026753122810163144,0.07231348638541246,0.0024818511228063144
1,RCL,2024-08-06,2024-08-06,1,2024-08-06,0.0001998721577668,0.0026753122810163144,0.07470984198183822,0.0024754401232495145
1,BLK,2023-11-02,2023-11-02,1,2023-11-02,0.0002020611358602,0.0026753122810163144,0.07552805603069251,0.0024732511451561142
1,EL,2024-02-05,2024-02-05,1,2024-02-05,0.0002034658902023,0.0026753122810163144,0.07605313654262676,0.0024718463908140146
1,XOM,2024-04-26,2024-04-26,1,2024-04-26,0.0002174098895409,0.0026753122810163144,0.08126523811205658,0.0024579023914754142
1,CVS,2023-02-08,2023-02-08,1,2023-02-08,0.000221384186611,0.0026753122810163144,0.08275078321955714,0.0024539280944053145
1,PG,2024-08-01,2024-08-01,1,2024-08-01,0.0002243096028754,0.0026753122810163144,0.08384426912217809,0.0024510026781409144
1,GS,2024-03-21,2024-03-21,1,2024-03-21,0.0002290160071879,0.0026753122810163144,0.08560346723370177,0.0024462962738284145
1,ORCL,2024-03-12,2024-03-12,1,2024-03-12,0.0002296115445498,0.0026753122810163144,0.08582607203618627,0.0024457007364665144
1,DHI,2024-07-11,2024-07-11,1,2024-07-11,0.0002433855995453,0.0026753122810163144,0.09097465042579671,0.0024319266814710142
1,CVX,2024-06-03,2024-06-03,1,2024-06-03,0.0002450109921786,0.0026753122810163144,0.0915822029140926,0.0024303012888377143
1,CRM,2024-11-11,2024-11-11,1,2024-11-11,0.0002479471653454,0.0026753122810163144,0.092679709619248,0.0024273651156709146
1,EL,2024-09-26,2024-09-26,1,2024-09-26,0.0002499199979865,0.0026753122810163144,0.09341713106163398,0.002425392283029814
1,PM,2023-09-28,2023-09-28,1,2023-09-28,0.0002730213844794,0.0026753122810163144,0.10205215533779964,0.0024022908965369142
1,MCD,2024-07-29,2024-07-29,1,2024-07-29,0.0002799690878115,0.0026753122810163144,0.10464912443983683,0.0023953431932048144
1,JNJ,2023-07-31,2023-07-31,1,2023-07-31,0.000282556963657,0.0026753122810163144,0.10561644173728403,0.0023927553173593145
1,ABNB,2024-02-15,2024-02-15,1,2024-02-15,0.0002932888355341,0.0026753122810163144,0.10962788815916609,0.0023820234454822145
1,META,2023-04-27,2023-04-27,1,2023-04-27,0.0002945752225519,0.0026753122810163144,0.11010872436917717,0.0023807370584644143
1,CPB,2023-10-13,2023-10-13,1,2023-10-13,0.0003190903874686,0.0026753122810163144,0.11927220225198606,0.0023562218935477145
1,MRK,2023-08-23,2023-08-23,1,2023-08-23,0.0003246197167754,0.0026753122810163144,0.12133899996604562,0.0023506925642409146
1,TMO,2024-07-24,2024-07-24,1,2024-07-24,0.0003317214242542,0.0026753122810163144,0.12399353399154718,0.0023435908567621144
1,ARE,2024-07-24,2024-07-24,1,2024-07-24,0.0003341777685515,0.0026753122810163144,0.1249116863563122,0.0023411345124648144
1,ALB,2024-08-15,2024-08-15,1,2024-08-15,0.0003527147937347,0.0026753122810163144,0.13184060651069432,0.0023225974872816144
1,BAC,2024-08-02,2024-08-02,1,2024-08-02,0.0003622225130432,0.0026753122810163144,0.13539447922154219,0.0023130897679731143
1,EL,2024-08-13,2024-08-13,1,2024-08-13,0.000365931623916,0.0026753122810163144,0.1367809008737431,0.0023093806571003145
1,AMD,2024-08-01,2024-08-01,1,2024-08-01,0.0003751888247582,0.0026753122810163144,0.14024113275317188,0.0023001234562581145
1,ISRG,2023-04-19,2023-04-19,1,2023-04-19,0.0003811680877551,0.0026753122810163144,0.14247611034413502,0.0022941441932612145
1,APTV,2023-12-14,2023-12-14,1,2023-12-14,0.0003821622472969,0.0026753122810163144,0.1428477153895925,0.0022931500337194143
1,GE,2024-04-03,2024-04-03,1,2024-04-03,0.000388178627774,0.0026753122810163144,0.14509656705442112,0.0022871336532423146
1,LIN,2023-07-05,2023-07-05,1,2023-07-05,0.0003951222606095,0.0026753122810163144,0.14769201465310752,0.0022801900204068143
1,LW,2024-12-13,2024-12-13,1,2024-12-13,0.0003959134307175,0.0026753122810163144,0.1479877446557745,0.002279398850298814
1,CRM,2024-09-19,2024-09-19,1,2024-09-19,0.0003964761741978,0.0026753122810163144,0.14819809149427002,0.0022788361068185143
1,EMR,2024-05-08,2024-05-08,1,2024-05-08,0.0003976852100701,0.0026753122810163144,0.14865001476351944,0.0022776270709462146
1,MO,2023-02-01,2023-02-01,1,2023-02-01,0.0004076960481359,0.0026753122810163144,0.1523919472985867,0.0022676162328804142
1,MSFT,2024-01-31,2024-01-31,1,2024-01-31,0.0004095290090845,0.0026753122810163144,0.1530770863612698,0.0022657832719318143
1,PHM,2023-07-25,2023-07-25,1,2023-07-25,0.0004227478755638,0.0026753122810163144,0.15801814186835936,0.0022525644054525143
1,GS,2023-12-14,2023-12-14,1,2023-12-14,0.0004264050862426,0.0026753122810163144,0.1593851638436073,0.002248907194773714
1,JPM,2023-03-15,2023-03-15,1,2023-03-15,0.0004265564574961,0.0026753122810163144,0.15944174462282104,0.0022487558235202145
1,GE,2024-03-07,2024-03-07,1,2024-03-07,0.0004303899240767,0.0026753122810163144,0.16087464896367193,0.0022449223569396145
1,CVX,2023-10-11,2023-10-11,1,2023-10-11,0.0004310545460678,0.0026753122810163144,0.1611230767811705,0.0022442577349485143
1,A,2024-09-26,2024-09-26,1,2024-09-26,0.0004356697429708,0.0026753122810163144,0.16284818264479203,0.0022396425380455144
1,BAC,2023-12-14,2023-12-14,1,2023-12-14,0.0004381227102991,0.0026753122810163144,0.16376507273859753,0.0022371895707172145
1,DHR,2023-07-27,2023-07-27,1,2023-07-27,0.0004391213489725,0.0026753122810163144,0.16413835203032218,0.0022361909320438144
1,COST,2024-11-08,2024-11-08,1,2024-11-08,0.0004406490093565,0.0026753122810163144,0.1647093733629868,0.0022346632716598144
1,ADBE,2024-02-16,2024-02-16,1,2024-02-16,0.0004448723783449,0.0026753122810163144,0.16628801859942088,0.0022304399026714145
1,STZ,2023-10-05,2023-10-05,1,2023-10-05,0.0004552688055506,0.0026753122810163144,0.170174079781688,0.002220043475465714
1,GE,2024-07-23,2024-07-24,2,2024-07-24,0.0004629210349473,0.0026753122810163144,0.17303439237061427,0.0022123912460690143
1,ACN,2023-03-23,2023-03-23,1,2023-03-23,0.0004638897192177,0.0026753122810163144,0.17339647506177283,0.0022114225617986144
1,GOOGL,2023-02-02,2023-02-02,1,2023-02-02,0.0004653584417775,0.0026753122810163144,0.17394546613478587,0.0022099538392388145
1,AVGO,2023-03-03,2023-03-03,1,2023-03-03,0.0004682622415462,0.0026753122810163144,0.1750308720476974,0.0022070500394701146
1,GOOG,2023-07-26,2023-07-26,1,2023-07-26,0.0004747082810051,0.0026753122810163144,0.17744032514393604,0.0022006040000112142
1,MO,2024-02-01,2024-02-01,1,2024-02-01,0.0004787849583711,0.0026753122810163144,0.1789641387917586,0.0021965273226452146
1,LIN,2024-02-06,2024-02-06,1,2024-02-06,0.0004860759691534,0.0026753122810163144,0.18168943214686936,0.0021892363118629146
1,GOOGL,2023-07-26,2023-07-26,1,2023-07-26,0.0004872426945439,0.0026753122810163144,0.18212554025984706,0.0021880695864724144
1,GILD,2023-11-08,2023-11-08,1,2023-11-08,0.000494595082849,0.0026753122810163144,0.18487377580501,0.0021807171981673146
1,GS,2024-08-02,2024-08-02,1,2024-08-02,0.0004966865672031,0.0026753122810163144,0.1856555478504422,0.0021786257138132143
1,MU,2023-04-10,2023-04-10,1,2023-04-10,0.0004978956660731,0.0026753122810163144,0.1861074946674847,0.002177416614943214
1,MHK,2023-11-14,2023-11-14,1,2023-11-14,0.0005003712449858,0.0026753122810163144,0.1870328367033533,0.002174941036030514
1,RCL,2024-02-22,2024-02-22,1,2024-02-22,0.0005113784488031,0.0026753122810163144,0.1911471989388971,0.0021639338322132144
1,DHR,2024-01-30,2024-01-30,1,2024-01-30,0.0005241517649362,0.0026753122810163144,0.19592171301104408,0.0021511605160801145
1,C,2024-01-30,2024-01-30,1,2024-01-30,0.0005252132147385,0.0026753122810163144,0.19631847035777775,0.0021500990662778143
1,LULU,2024-03-22,2024-03-22,1,2024-03-22,0.0005276076427454,0.0026753122810163144,0.19721347914755175,0.0021477046382709143
1,PM,2024-08-05,2024-08-05,1,2024-08-05,0.0005383521989794,0.0026753122810163144,0.2012296668315997,0.0021369600820369144
1,ADBE,2023-05-25,2023-05-25,1,2023-05-25,0.0005573290811904,0.0026753122810163144,0.20832300032603232,0.0021179831998259144
1,ALLE,2023-12-08,2023-12-08,1,2023-12-08,0.0005589516057322,0.0026753122810163144,0.20892948075574264,0.0021163606752841145
1,MA,2024-08-05,2024-08-05,1,2024-08-05,0.0005618512375197,0.0026753122810163144,0.21001332872671613,0.0021134610434966144
1,GOOG,2024-08-05,2024-08-05,1,2024-08-05,0.0005734239687626,0.0026753122810163144,0.21433907840648947,0.0021018883122537143
1,CAT,2023-12-14,2023-12-14,1,2023-12-14,0.0005819053594071,0.0026753122810163144,0.2175093216355446,0.002093406921609214
1,WFC,2023-03-09,2023-03-09,1,2023-03-09,0.0005900924511281,0.0026753122810163144,0.22056955941753909,0.0020852198298882143
1,NVDA,2024-02-22,2024-02-22,1,2024-02-22,0.0005913853422309,0.0026753122810163144,0.22105282677738125,0.0020839269387854143
1,COP,2024-10-31,2024-10-31,1,2024-10-31,0.0006165525222362,0.0026753122810163144,0.23046002016705883,0.0020587597587801145
1,DE,2024-08-15,2024-08-15,1,2024-08-15,0.0006665251952654,0.0026753122810163144,0.24913921264256908,0.0020087870857509143
1,LW,2023-10-05,2023-10-05,1,2023-10-05,0.0006763095352653,0.0026753122810163144,0.2527964828869919,0.0019990027457510145
1,TMUS,2024-06-12,2024-06-12,1,2024-06-12,0.0006819537403619,0.0026753122810163144,0.25490621980879,0.0019933585406544142
1,HD,2024-11-06,2024-11-06,1,2024-11-06,0.0006978835877924,0.0026753122810163144,0.2608606078417446,0.0019774286932239143
1,MCD,2024-02-05,2024-02-05,1,2024-02-05,0.0007010715176572,0.0026753122810163144,0.2620522182146424,0.001974240763359114
1,RCL,2024-11-06,2024-11-06,1,2024-11-06,0.0007141227891368,0.0026753122810163144,0.26693062869861106,0.0019611894918795145
1,ALGN,2023-09-07,2023-09-07,1,2023-09-07,0.0007306403766657,0.0026753122810163144,0.27310470700943357,0.0019446719043506144
1,GOOG,2024-11-21,2024-11-21,1,2024-11-21,0.0007344545393371,0.0026753122810163144,0.2745303957779803,0.0019408577416792144
1,ABBV,2024-11-11,2024-11-11,1,2024-11-11,0.000736170358037,0.0026753122810163144,0.2751717484574694,0.0019391419229793144
1,C,2024-11-06,2024-11-06,1,2024-11-06,0.000773906747207,0.0026753122810163144,0.2892771631553246,0.0019014055338093144
1,JNJ,2023-04-05,2023-04-05,1,2023-04-05,0.0007770349666998,0.0026753122810163144,0.29044645449936596,0.0018982773143165145
1,AES,2024-09-11,2024-09-11,1,2024-09-11,0.0007803504611577,0.0026753122810163144,0.2916857470041799,0.0018949618198586143
1,PHM,2023-12-14,2023-12-14,1,2023-12-14,0.0007932592813934,0.0026753122810163144,0.29651091090272713,0.0018820529996229143
1,ABT,2023-10-18,2023-10-18,1,2023-10-18,0.0008032326471645,0.0026753122810163144,0.3002388367384771,0.0018720796338518144
1,MAR,2024-07-31,2024-07-31,1,2024-07-31,0.0008167287619774,0.0026753122810163144,0.30528352438435186,0.0018585835190389143
1,RTX,2024-11-14,2024-11-14,1,2024-11-14,0.0008245395782893,0.0026753122810163144,0.3082031148812537,0.0018507727027270143
1,APD,2024-02-05,2024-02-05,1,2024-02-05,0.0008377506708105,0.0026753122810163144,0.3131412645750088,0.0018375616102058144
1,ALLE,2024-10-24,2024-10-24,1,2024-10-24,0.0008629761838029,0.0026753122810163144,0.32257026214340373,0.0018123360972134143
1,CMCSA,2024-11-06,2024-11-06,1,2024-11-06,0.0008631644395791,0.0026753122810163144,0.32264062991973247,0.0018121478414372142
1,LULU,2023-09-01,2023-09-01,1,2023-09-01,0.000883936540534,0.0026753122810163144,0.33040499488837416,0.0017913757404823144
1,ISRG,2023-10-11,2023-10-11,1,2023-10-11,0.0008906705121868,0.0026753122810163144,0.3329220736236618,0.0017846417688295144
1,AXP,2024-11-06,2024-11-06,1,2024-11-06,0.0009016103090528,0.0026753122810163144,0.33701123994029236,0.0017737019719635144
1,V,2024-03-22,2024-03-22,1,2024-03-22,0.0009265065749787,0.0026753122810163144,0.3463171688602771,0.0017488057060376144
1,AVGO,2023-09-01,2023-09-01,1,2023-09-01,0.0009310852222066,0.0026753122810163144,0.34802861288884507,0.0017442270588097144
1,ALLE,2023-12-14,2023-12-14,1,2023-12-14,0.0009342692583838,0.0026753122810163144,0.3492187678474993,0.0017410430226325144
1,DE,2023-04-05,2023-04-05,1,2023-04-05,0.0009362785749544,0.0026753122810163144,0.3499698265500133,0.0017390337060619143
1,EMR,2024-02-07,2024-02-07,1,2024-02-07,0.0009364936603219,0.0026753122810163144,0.35005022290935656,0.0017388186206944143
1,MO,2024-03-06,2024-03-06,1,2024-03-06,0.0009800548018877,0.0026753122810163144,0.36633286096806267,0.0016952574791286143
1,TMO,2023-04-25,2023-04-25,1,2023-04-25,0.0009907562782852,0.0026753122810163144,0.37033294592017696,0.0016845560027311144
